LAT,LONG,NAME,COUNTRY_CODE,COUNTRY,DEM_STD,COLD,WARM,GDP,POPULATION,DEM_MEAN
9.930387389,13.94001705,Guider,CMR,Cameroon,163.0654612,17.20400047,36.77999878,77240,84647,402.2235937
41.3177997,19.44820797,Durres,ALB,Albania,556.6324631,3.24000001,29.36000061,33900,142432,417.4616852
42.06845156,19.51884965,Shkoder,ALB,Albania,594.0170129,0.808000028,29.13599968,33900,155767,600.540598
51.22037355,3.230024779,Brugge,BEL,Belgium,43.08342168,-0.395999998,20.3239994,508600,146469,26.05106989
50.47039349,4.870028034,Namur,BEL,Belgium,155.3427221,-1.883999944,20.82799912,508600,106284,173.6672101
50.42039654,4.450001992,Charleroi,BEL,Belgium,137.1411093,-1.684000015,20.64800072,508600,345367,145.5922253
39.93230288,48.92025915,Ali Bayramli,AZE,Azerbaijan,478.8164884,-1.299999952,30.73200035,167900,70684,218.6763443
40.65342165,47.74058956,Goycay,AZE,Azerbaijan,846.1564457,-2.947999954,31.06800079,167900,35348,679.3100287
38.7540027,48.85106441,Lankaran,AZE,Azerbaijan,803.6189943,-0.95599997,29.23600006,167900,60180,514.7486645
41.19232932,47.17054683,Saki,AZE,Azerbaijan,945.152475,-4.595999718,27.07999992,167900,64968,971.3042959
39.81564333,46.75196773,Stepanakert,AZE,Azerbaijan,887.990706,-4.604000092,26.03199959,167900,57473,1012.70311
39.20152061,46.41498572,Kapan,AZE,Azerbaijan,761.672092,-5.407999992,26.11199951,167900,42288,1358.606496
36.75011985,66.89973018,Balkh,AFG,Afghanistan,865.1868536,-4.796000004,37.04800034,64080,179969,990.0304635
35.93022158,64.77009273,Meymaneh,AFG,Afghanistan,953.8385503,-7.675999641,35.54399872,64080,199795,1347.811806
36.93165916,65.10149369,Andkhvoy,AFG,Afghanistan,510.5721152,-5.900000095,37.91199875,64080,71730,597.4622751
33.56331179,68.41782873,Ghazni,AFG,Afghanistan,610.9804525,-16.57999992,27.93199921,64080,141000,2565.478037
37.12976076,70.57924719,Feyzabad,AFG,Afghanistan,1432.599577,-8.220000267,32.77999878,64080,64704,2764.800087
36.72795066,68.87252966,Kondoz,AFG,Afghanistan,1137.304344,-5.547999859,38.37200165,64080,259809,1450.614495
34.44152692,70.43610347,Jalalabad,AFG,Afghanistan,1201.164383,3.012000084,40.9640007,64080,597971,1997.186483
35.01826174,69.16791215,Charikar,AFG,Afghanistan,1003.334056,-5.311999798,33.31200027,64080,53676,2594.674736
13.58375612,102.9833158,Sisophon,KHM,Cambodia,175.7436774,20.44799995,34.67200089,58940,50302,142.3520215
11.61753897,102.9849329,Krong Koh Kong,KHM,Cambodia,196.8242909,23.25,31.92777824,58940,33134,92.92412121
12.00044191,105.4500386,Kampong Cham,KHM,Cambodia,126.4861299,21.97599983,34.00799942,58940,83233,83.05516573
12.25047833,104.6666239,Kompong Chhnang,KHM,Cambodia,179.7983096,21.86000061,33.60799789,58940,75244,105.0144397
10.61708966,104.1833459,Kampot,KHM,Cambodia,166.0608405,23.39999962,31.68400002,58940,50105,60.68088297
24.75041302,90.3800024,Mymensingh,BGD,Bangladesh,282.3746982,14.11200047,34.09599686,628400,330126,109.8694238
24.90042971,89.95000281,Jamalpur,BGD,Bangladesh,224.0052418,13.65999985,34.09999847,628400,167900,82.58538986
23.62040448,90.49999508,Narayanganj,BGD,Bangladesh,40.70278894,14.8920002,33.72800064,628400,223622,20.3165034
-8.419603659,20.74001542,Lucapa,AGO,Angola,147.8093646,14.3039999,32.47999954,189000,31041,936.2699324
-9.4195943,18.43002722,Capenda-Camulemba,AGO,Angola,181.8752807,11.49600029,31.73600006,189000,80000,1034.081037
-9.659579652,20.39001094,Saurimo,AGO,Angola,122.5341962,12.32800007,32.09999847,189000,41316,1079.930195
-6.269605694,14.23999874,Mbanza-Congo,AGO,Angola,265.6926468,16.2159996,30.81200027,189000,60182,510.0276569
-6.129614239,12.36998368,Soyo,AGO,Angola,177.8743456,18.99583244,31.89166641,189000,67491,124.8218354
-5.55962319,12.18999467,Cabinda,AGO,Angola,155.0978172,18.52499962,30.56875038,189000,91791,114.3792365
-15.7895414,20.36003861,Mavinga,AGO,Angola,72.25171476,5.239999771,32.70399857,189000,30000,1157.866334
-19.56956907,-65.75002832,Potosi,BOL,Bolivia,821.4503706,-2.916000128,21.7159996,78350,179901,3271.548414
-22.07959674,-65.5999858,Villazon,BOL,Bolivia,1204.653639,-3.67599988,25.26399994,78350,37215,3196.954785
-21.43958413,-65.72000431,Tupiza,BOL,Bolivia,981.367903,1.15199995,26.65600014,78350,28766,3329.463112
-17.34960122,-63.26002527,Montero,BOL,Bolivia,566.7262101,15.10000038,32.08399963,78350,88616,542.3548294
-16.36960936,-60.96001062,San Ignacio,BOL,Bolivia,97.96274022,15.56799984,32.66799927,78350,25391,312.9307208
-22.72958291,-64.34998458,Bermejo,BOL,Bolivia,1403.652435,10.03600025,32.84799957,78350,36544,1532.646293
35.19034426,-0.639971559,Sidi bel Abbes,DZA,Algeria,481.0428281,2.252000093,31.39599991,609400,208604,538.4517834
34.89041424,-1.32000757,Tlimcen,DZA,Algeria,485.5728401,1.939999938,30.26399994,609400,229777,597.8469708
32.76041506,-0.579949383,Sefra,DZA,Algeria,245.4832844,-1.327999949,34.80799866,609400,63420,1036.799863
36.88042198,6.899981647,Skikda,DZA,Algeria,411.0327644,7.008333206,28.99166679,609400,225181,338.5729306
11.13036582,2.940016641,Kandi,BEN,Benin,73.45211787,16.55999947,37.14799881,24310,109701,277.0139034
6.360372741,2.089991006,Ouidah,BEN,Benin,103.8140536,21.42399979,32.05199814,24310,83503,70.66332428
7.190399596,1.98999711,Abomey,BEN,Benin,138.9202624,19.12000084,33.00400162,24310,82154,150.9780477
10.32041526,1.389982054,Natitingou,BEN,Benin,92.67964098,16.60000038,34.51599884,24310,80892,280.2980744
9.700427265,1.680041869,Djougou,BEN,Benin,101.5204998,16.34399986,34.20000076,24310,202810,291.7320784
33.6903583,1.009953571,El Bayadh,DZA,Algeria,191.4225127,-2.24000001,31.81999969,609400,67413,1042.216492
33.37040367,6.859984089,El Oued,DZA,Algeria,100.3960061,3.631999969,39.11199951,609400,177497,115.4819697
36.17041363,1.319960489,Chlef,DZA,Algeria,414.4405622,3.703999996,34.08399963,609400,449167,381.7904561
35.40040895,0.14003251,Mascara,DZA,Algeria,457.584369,1.491999984,31.51199913,609400,108230,550.9954493
35.940376,0.089983885,Mostaganem,DZA,Algeria,396.1834051,5.087500095,31.19583321,609400,188354,317.702259
34.84039146,0.14003251,Saida,DZA,Algeria,428.3920659,0.420000017,32.5,609400,142213,794.5132998
35.38043601,1.319960489,Tiarat,DZA,Algeria,403.3483924,-1.444000006,30.33200073,609400,184195,699.8156475
36.76037762,5.070015827,Bejaia,DZA,Algeria,435.0088466,6.650000095,29.22222137,609400,384937,386.5626409
36.4203467,2.829997517,Blida,DZA,Algeria,400.9575764,2.691999912,28.27599907,609400,511348,421.6657926
36.38047833,3.900009724,Bouira,DZA,Algeria,419.6114539,1.036000013,31.52000046,609400,110144,475.3285394
36.27040753,2.770001179,Medea,DZA,Algeria,403.3036113,1.024000049,29,609400,147707,473.0528614
36.29038047,7.949995075,Souk Ahras,DZA,Algeria,413.8035149,-6E-10,29.90399933,609400,134947,541.7371074
35.41043418,8.120010537,Tebessa,DZA,Algeria,364.8338098,-1.008000016,30.6760006,609400,171742,635.6067896
43.35049217,17.82003861,Mostar,BIH,Bosnia and Herzegovina,516.568597,-0.727999985,29.55200005,42530,163067,620.529868
41.94378216,25.5632869,Khaskovo,BGR,Bulgaria,405.2677517,-5.611999989,27.71199989,143100,79699,423.0369382
42.42313275,25.6227148,Stara Zagora,BGR,Bulgaria,363.7285961,-5.535999775,26.53199959,143100,143431,417.4193068
43.42376935,24.61337073,Pleven,BGR,Bulgaria,317.1824515,-6.671999931,27.16799927,143100,118675,320.0152039
43.08624473,25.65552934,Turnovo,BGR,Bulgaria,265.7424074,-6.015999794,27.14400101,143100,53115,283.1379813
42.28427818,22.6911108,Kyustendil,BGR,Bulgaria,426.259445,-7.368000031,24.47999954,143100,51067,766.7658321
43.58505149,27.83999548,Dobrich,BGR,Bulgaria,132.3507796,-4.835999966,25.6760006,143100,94831,101.5682973
43.21564252,27.89528926,Varna,BGR,Bulgaria,149.1734694,-2.023999929,25.50799942,143100,312770,116.5124712
43.85369143,25.97333939,Ruse,BGR,Bulgaria,185.8752116,-6.868000031,27.62400055,143100,184270,196.8697083
47.0777582,15.41000484,Graz,AUT,Austria,466.0512776,-6.164000034,22.3920002,416600,263234,633.9754113
46.62034426,14.3100203,Klagenfurt,AUT,Austria,574.9548919,-9.736000061,23.2159996,416600,90610,853.1354573
48.31923281,14.28878129,Linz,AUT,Austria,380.2671592,-6.480000019,22.02799988,416600,349161,686.1447596
48.56704714,13.46660925,Passau,DEU,Germany,287.6936002,-6.731999874,21.34000015,2362475.707,50560,589.9006162
47.81047833,13.0400203,Salzburg,AUT,Austria,616.7693924,-6.167999744,22.75200081,416600,206279,961.0117803
47.28040733,11.4099906,Innsbruck,AUT,Austria,720.8513498,-5.248000145,21.19199944,416600,155214,1344.859382
52.12786338,26.09405554,Pinsk,BLR,Belarus,19.89103021,-9.515999794,22,165400,130777,148.7846043
52.04595624,29.27215613,Mazyr,BLR,Belarus,19.35688512,-10.66800022,22.7840004,165400,112137,130.7597089
53.89850466,30.32465002,Mahilyow,BLR,Belarus,24.16441388,-12.01599979,21.8239994,165400,369200,168.3203101
53.12656211,29.19278113,Babruysk,BLR,Belarus,19.3124143,-11.04399967,22.40399933,165400,220517,142.9461806
54.51531455,30.42154333,Orsha,BLR,Belarus,23.44255186,-11.61200047,21.50399971,165400,135206,176.7255243
53.88847943,25.28464758,Lida,BLR,Belarus,38.01396212,-10.08399963,21.13199997,165400,100216,164.8268023
53.67787213,23.83409013,Hrodna,BLR,Belarus,29.74034947,-9.572000504,21.91200066,165400,317365,150.8614378
54.22600405,28.49215206,Barysaw,BLR,Belarus,34.68979872,-12.80799961,21.46000099,165400,155389,181.8588132
39.2092204,45.41220455,Naxcivan,AZE,Azerbaijan,633.5713852,-9.088000298,30.68400002,167900,94788,1700.32548
23.17043194,89.19997107,Jessore,BGD,Bangladesh,10.65257237,13.82800007,34.84000015,628400,243987,10.74361329
22.70040895,90.37498979,Barisal,BGD,Bangladesh,24.62479918,15.14782619,33.23043442,628400,202242,10.56031231
23.47041363,91.16998002,Comilla,BGD,Bangladesh,155.2167923,14.17599964,33.63999939,628400,389411,63.89532121
-19.98959511,23.42000688,Maun,BWA,Botswana,38.22378536,8.536000252,36.19200134,35900,49945,959.9853425
-22.55961912,27.13001298,Palapye,BWA,Botswana,129.2849155,4.967999935,34.68799973,35900,30650,974.167693
-2.852346579,30.31726029,Muyinga,BDI,Burundi,419.3576271,12.82400036,24.7840004,7892,71076,1513.23057
-25.2196118,25.68002397,Lobatse,BWA,Botswana,169.3928781,2.799999952,32.38000107,35900,69804,1183.65591
-24.96960122,25.33999304,Kanye,BWA,Botswana,143.6675479,4.168000221,32.09600067,35900,46831,1147.524065
-33.34428384,115.6502429,Bunbury,AUS,Australia,128.6782933,7.579999924,27.47200012,1189000,26998,110.7804727
-35.3546004,149.2113468,Queanbeyan,AUS,Australia,350.8407625,-1.039999962,25.65999985,1189000,32602,538.9500042
-28.1825834,153.5466377,Tweed Heads,AUS,Australia,219.6676206,11.909091,28.27272797,1189000,33065,138.7716186
-34.88284625,150.6000476,Nowra,AUS,Australia,329.8532527,6.027999878,26.15600014,1189000,94781,267.4112892
-30.3070532,153.1122973,Coffs Harbour,AUS,Australia,391.7944307,9.451999664,28.15200043,1189000,62978,285.887677
-35.12215981,147.3399882,Wagga Wagga,AUS,Australia,274.4543164,0.663999975,29.00799942,1189000,55381,366.7889588
-38.09960081,145.2833695,Cranbourne,AUS,Australia,247.1783354,4.440000057,23.98800087,1189000,460491,203.5009409
-37.55958209,143.8400468,Ballarat,AUS,Australia,147.988771,0.811999977,22.36400032,1189000,85109,196.5897402
-37.68954832,144.570028,Melton,AUS,Australia,190.5505997,2.71600008,24.19600105,1189000,32368,217.103763
-36.37458982,145.3913732,Shepparton,AUS,Australia,210.5710383,1.363999963,27.43199921,1189000,33550,243.4730912
-27.08296059,152.9499816,Caboolture,AUS,Australia,224.0831227,8.512000084,30.77599907,1189000,31513,203.3887446
-25.28870319,152.8409444,Hervey Bay,AUS,Australia,142.6445893,12.63333321,30.43333244,1189000,25114,96.24243375
12.25047833,-2.369995159,Koudougou,BFA,Burkina Faso,36.93180435,17.55200005,37.18399811,32990,87347,292.160713
13.5704236,-2.419992108,Ouahigouya,BFA,Burkina Faso,68.34335228,16.28800011,38.04800034,32990,79504,308.448228
13.09037539,-1.090047446,Kaya,BFA,Burkina Faso,32.75870542,16.57999992,38.16400146,32990,40017,295.4203639
11.78040367,-0.369703818,Tenkodogo,BFA,Burkina Faso,56.75925392,17.61199951,37.48400116,32990,38108,255.93886
10.63044802,-4.760004315,Banfora,BFA,Burkina Faso,65.34691406,20.22800064,33.79999924,32990,60288,344.2960541
44.5504706,18.6800378,Tuzla,BIH,Bosnia and Herzegovina,423.9425197,-5.355999947,24.3920002,42530,144334,480.8365629
44.98039268,16.70000362,Prijedor,BIH,Bosnia and Herzegovina,367.3435108,-6.492000103,26.18400002,42530,104858,436.8846289
44.78040489,17.17997432,Banja Luka,BIH,Bosnia and Herzegovina,391.0330906,-4.955999851,25.27600098,42530,221738,476.9792229
24.00038129,89.24999385,Pabna,BGD,Bangladesh,16.12753884,13.22000027,34.70800018,628400,137888,16.6863354
24.58039756,88.34999711,Nawabganj,BGD,Bangladesh,53.58630348,12.60800076,35.22800064,628400,142361,44.11484918
25.80042645,88.99998328,Saidpur,BGD,Bangladesh,650.1190909,13.06400013,34.63599777,628400,232209,265.0205909
21.46182823,95.39142777,Myingyan,MMR,Myanmar,410.7790102,16.23200035,36.74399948,311100,163812,412.5989844
17.78189781,95.74148393,Letpadan,MMR,Myanmar,249.3134718,18.25600052,34.11199951,311100,176571,136.6634736
18.94828656,96.41792843,Taungoo,MMR,Myanmar,408.5634699,17.76799965,34.62799835,311100,106945,404.9952436
16.26183555,97.72146643,Mudon,MMR,Myanmar,340.2744391,20.32799912,32.5359993,311100,152300,226.3628704
15.25326662,97.86786576,Ye,MMR,Myanmar,308.6861991,20.34399986,33.06000137,311100,50798,198.0026975
16.50042564,97.67004838,Mawlamyine,MMR,Myanmar,346.5578264,20.55599976,32.5359993,311100,438861,237.9796574
16.61328697,95.18286169,Wakema,MMR,Myanmar,91.82142938,19.84799957,33.31600189,311100,48405,26.4249536
16.29325482,95.68288285,Phyarpon,MMR,Myanmar,36.98646031,20.43599892,32.2519989,311100,65601,12.54131397
17.04328656,95.64288529,Yandoon,MMR,Myanmar,125.4134343,19.08399963,34.08799744,311100,36172,51.13934064
17.64826255,95.46785722,Hinthada,MMR,Myanmar,183.4292242,18.60400009,33.92399979,311100,180728,94.52040557
16.77040916,94.74996822,Pathein,MMR,Myanmar,104.2260665,19.88399887,33.26800156,311100,237089,29.73132344
19.37831199,95.22792354,Allanmyo,MMR,Myanmar,303.1281927,16.96800041,36.26399994,311100,57897,261.0154391
20.46145001,94.88096798,Yaynangyoung,MMR,Myanmar,368.7733036,16.26000023,36.74000168,311100,110553,326.497692
20.90847699,94.8230387,Chauk,MMR,Myanmar,402.0287175,16.50399971,36.59600067,311100,90870,362.1014147
21.33204287,95.08664018,Pakokku,MMR,Myanmar,432.0150591,16.72400093,35.34400177,311100,126938,412.354044
23.08374473,97.39998734,Namtu,MMR,Myanmar,469.2697972,10.57600021,31.29999924,311100,48591,795.1130428
14.09796246,98.19497758,Dawei,MMR,Myanmar,265.0736181,20.81599998,32.77199936,311100,146212,173.0765906
22.57827171,95.6928564,Shwebo,MMR,Myanmar,339.9337377,15.67199993,33.63600159,311100,88914,379.2710023
-3.426006654,29.84359411,Gitega,BDI,Burundi,442.974398,11.65200043,25.5720005,7892,23167,1472.033655
33.60005373,69.21462764,Gardiz,AFG,Afghanistan,808.8387373,-14.32400036,29.54000092,64080,103601,2152.621665
34.67541445,33.0333219,Lemosos,CYP,Cyprus,140.4497509,6.427999973,32.54000092,29260,154000,34.46345075
28.26399603,83.97199855,Pokhara,NPL,Nepal,2095.875758,5.335999966,29.84799957,71520,200000,2490.265068
37.4988889,126.7830556,Puch'on,KOR,South Korea,222.9135652,-6.964000225,29.90399933,1929000,866000,175.8612475
37.4386111,127.1377778,Songnam,KOR,South Korea,255.0211148,-8.612000465,30.15999985,1929000,942000,222.6789937
37.65273586,126.8372485,Goyang,KOR,South Korea,249.5129453,-8.331999779,30.12000084,1929000,903000,206.7402062
17.75037518,-64.749986,Christiansted,VIR,United States Virgin Islands,60.63812648,21.52222252,31.67777824,3792,32543,8.876104523
18.00038576,-66.61664209,Ponce,PRI,Puerto Rico,89.29947813,20.24799919,32.43199921,131000,160334,18.60408876
18.20151044,-67.13971094,Mayaguez,PRI,Puerto Rico,90.11788274,19.3227272,32.03636169,131000,291339,20.35832125
54.15042727,-4.480021404,Douglas,IMN,Isle of Man,93.85371807,1.378571391,17.6428566,7428,35854,38.93964988
28.96904923,-13.53783283,Arrecife,ESP,Spain,39.5715229,13.30666637,27.45999908,-9999,52944,7.68017872
9.940412617,43.18004106,Boorama,SOL,Somaliland,581.3624735,8.380000114,32.33200073,12250,67664,926.9354304
9.520386575,45.54000037,Burco,SOL,Somaliland,409.6381749,12.77200031,32.5719986,12250,106593,738.6085623
10.98009076,47.09752803,Maydh,SOL,Somaliland,547.9727627,18.79999924,41.36500168,12250,30000,449.7666514
43.91715008,12.46667029,San Marino,SMR,San Marino,297.4645199,-1.207999945,25.71999931,2023,29579,225.9582797
12.20042971,-69.01998377,Willemstad,CUW,Curacao,145.6067425,23.08666611,31.60666656,3128,146813,46.23595864
12.53038373,-70.02899195,Oranjestad,ABW,Aruba,108.1810961,23.10869598,32.59130478,2516,68775,29.65372538
-20.31619017,57.51663367,Curepipe,MUS,Mauritius,33.80251674,14.4279995,25.23999977,25850,299975,3.767351758
32.22148155,35.25442663,Nablus,PSX,Palestine,413.9811522,2.808000088,28.29599953,21220.76953,215981,351.0865369
18.41700116,-68.96660201,La Romana,DOM,Dominican Republic,190.7771729,19.99200058,32.73999786,-9999,208437,48.41511113
16.88376141,-25.0000092,Mindelo,CPV,Cape Verde,70.87594847,17.79999924,29.25,3583,70611,5.89589481
24.07340008,120.5134086,Changhua,TWN,Taiwan,610.62034,13.15200043,32.61600113,1127000,750000,262.5997423
23.47545209,120.4350671,Chiayi,TWN,Taiwan,609.9085516,12.83199978,32.81600189,1127000,500000,257.535284
24.8167914,120.9767395,Hsinchu,TWN,Taiwan,574.7539499,11.9119997,32.0320015,1127000,750000,216.2916578
24.57,120.82,Miaoli,TWN,Taiwan,597.5520614,11.53999996,30.84399986,1127000,150000,240.8672534
22.68170209,120.4816792,Pingtung,TWN,Taiwan,511.431954,14.90400028,33.01599884,1127000,503530,175.5305776
-41.13547739,175.0290413,Upper Hutt,NZL,New Zealand,192.6236353,3.368000031,20.97599983,174800,39200,97.04156679
-40.94391987,175.6456461,Masterton,NZL,New Zealand,193.1197355,1.74000001,22.20400047,174800,20200,100.4175608
-36.85244927,174.5542788,Waitakere,NZL,New Zealand,77.2809097,5.955999851,22.57600021,174800,208100,31.39563375
-36.79126846,174.7758388,North Shore,NZL,New Zealand,77.45258663,7.769230843,23.63076973,174800,205605,31.54450868
-39.05563928,174.0748125,New Plymouth,NZL,New Zealand,231.4976587,5.647058487,21.53529358,174800,52500,118.9234773
-34.34995888,-56.7099858,San Jose de Mayo,URY,Uruguay,63.5858996,4.455999851,28.38800049,73250,36529,60.11095648
-34.48297402,-54.33302494,Rocha,URY,Uruguay,72.35493749,6.032000065,26.46800041,73250,26874,44.63565462
46.0038961,-112.5338394,Butte,USA,United States of America,394.2175818,-13.44799995,22.40799904,18560000,34190,1833.528647
47.92527753,-97.0324858,Grand Forks,USA,United States of America,73.82582783,-21.98800087,25.76000023,18560000,58566,343.8429216
42.87134829,-112.4447234,Pocatello,USA,United States of America,350.4524237,-13.01200008,26.54400063,18560000,63998,1717.372136
47.21131594,-122.5150131,Tacoma,USA,United States of America,544.8371185,-1.231999993,20.88800049,18560000,719868,533.4670504
32.68527753,-114.6236084,Yuma,USA,United States of America,343.7474123,4.947999954,41.77999878,18560000,92489,291.6769762
34.59001914,-112.4477723,Prescott,USA,United States of America,598.537933,-5.840000153,31.97200012,18560000,55038,1277.248433
33.78696739,-118.1580439,Long Beach,USA,United States of America,558.7578509,7.795000076,28.63500023,18560000,2036134,445.1836735
39.09385276,-108.5499998,Grand Junction,USA,United States of America,536.1883528,-11.9800005,32.24000168,18560000,104214,2153.462317
39.16384849,-119.7663953,Carson City,USA,United States of America,645.7077799,-9.043999672,28.97999954,18560000,57341,1494.731614
32.420565,-104.2282998,Carlsbad,USA,United States of America,335.1865548,-2.711999893,35.65200043,18560000,25302,1250.66405
32.89947634,-105.9597187,Alamogordo,USA,United States of America,337.1810113,-3.78399992,35.11999893,18560000,36058,1527.459926
42.32662701,-122.8744227,Medford,USA,United States of America,548.080442,-5.024000168,27.83200073,18560000,108525,993.9192161
37.10415509,-113.583336,St. George,USA,United States of America,525.7080256,-4.388000011,37.82799912,18560000,98638,1580.362882
40.24889854,-111.63777,Provo,USA,United States of America,541.1549774,-11.55200005,29.94400024,18560000,356712,1950.864626
41.31136599,-105.5905681,Laramie,USA,United States of America,503.7148054,-14.22399998,25.13199997,18560000,26934,2107.112197
34.73608258,-92.33109318,Little Rock,USA,United States of America,116.4219899,-1.379999995,33.67599869,18560000,270893,141.0064488
37.71998313,-97.32998702,Wichita,USA,United States of America,87.96653262,-7.084000111,33.18400192,18560000,401843,409.6282351
38.57662335,-92.17332503,Jefferson City,USA,United States of America,63.25890786,-7.995999813,31.39599991,18560000,55139,253.9789257
44.08055096,-103.2305571,Rapid City,USA,United States of America,291.6619317,-11.45600033,29.08799934,18560000,73632,1057.279358
30.19997703,-92.01994938,Lafayette,USA,United States of America,25.63547935,5.56799984,34.0359993,18560000,158214,15.83357612
29.301143,-94.7974801,Galveston,USA,United States of America,25.37657399,9.141176224,32.0647049,18560000,68612,14.77961033
28.80499758,-97.00334029,Victoria,USA,United States of America,66.00249074,7.343999863,34.83600235,18560000,64209,60.26327839
31.84556134,-102.3672248,Odessa,USA,United States of America,137.9024157,-0.364000022,35.33599854,18560000,106054,887.420894
33.91362632,-98.49306848,Wichita Falls,USA,United States of America,87.62725134,-1.888000011,35.97200012,18560000,101212,361.9673331
31.54917116,-97.14638066,Waco,USA,United States of America,113.0645538,2.635999918,35.17200089,18560000,167347,209.4690514
33.58000327,-101.8799677,Lubbock,USA,United States of America,215.0675882,-2.512000084,33.77199936,18560000,213300,948.7996927
7.899994526,-67.46994918,San Fernando de Apure,VEN,Venezuela,206.8756932,21.54000092,32.88000107,468600,122701,134.0632993
10.04999249,-69.29996668,Barquisimeto,VEN,Venezuela,491.8278334,19.45999908,30.95999908,468600,1116000,405.4744284
41.77002016,-72.67996708,Hartford,USA,United States of America,165.8070295,-9.303999901,28.15600014,18560000,913000,149.6533984
41.82110231,-71.4149797,Providence,USA,United States of America,105.3910136,-8.300000191,28.31200027,18560000,1277000,68.5937706
33.53000633,-86.82499516,Birmingham,USA,United States of America,92.0917137,0.083999999,33.01599884,18560000,1128047,174.4112609
30.68002525,-88.04998499,Mobile,USA,United States of America,37.69928723,5.440000057,33.91600037,18560000,253466,35.66001159
30.42112632,-87.21693506,Pensacola,USA,United States of America,38.06167593,6.15599966,33.64400101,18560000,234384,29.47579118
27.77053876,-82.67938257,St. Petersburg,USA,United States of America,12.96727405,11.84399986,33.15200043,18560000,800313,9.023074156
30.39580487,-88.88530868,Biloxi,USA,United States of America,35.7059797,6.353846073,33.37692261,18560000,50644,27.37722457
39.82000999,-89.65001652,Springfield,USA,United States of America,29.34773039,-9.987999916,29.48399925,18560000,134715,189.4759811
38.2008065,-84.87335718,Frankfort,USA,United States of America,55.29715564,-6.823999882,30.26799965,18560000,36688,251.4080443
36.07000633,-79.80002344,Greensboro,USA,United States of America,212.7261027,-2.532000065,31.70400047,18560000,388887,258.6780549
39.750376,-84.19998743,Dayton,USA,United States of America,42.28198755,-8.855999947,28.70800018,18560000,773000,272.2702686
36.85321433,-75.97831873,Virginia Beach,USA,United States of America,13.99271387,-0.073333338,30.9066658,18560000,1491000,7.502092991
43.07301556,-89.40111699,Madison,USA,United States of America,42.61715663,-14.22000027,26.23600006,18560000,327447,272.999157
44.5299809,-88.00001388,Green Bay,USA,United States of America,84.77470518,-14.32400036,26.18400002,18560000,198611,252.3050828
40.2169625,-74.74335535,Trenton,USA,United States of America,136.2921759,-6.388000011,29.31999969,18560000,366513,98.83457802
9.749959126,-63.17003076,Maturin,VEN,Venezuela,206.5469178,21.37999916,31.43199921,468600,410972,106.9367612
10.44999392,-64.18002079,Cumana,VEN,Venezuela,210.4886371,21.81499863,31.57500076,468600,317603,104.9316103
42.73352724,-84.54673629,Lansing,USA,United States of America,43.09297711,-11.72399998,26.4640007,18560000,279952,247.4432125
36.53499086,-6.225005332,Cadiz,ESP,Spain,209.9770691,8.399999619,27.51333427,1690000,283157,115.954585
37.16497825,-3.585011435,Granada,ESP,Spain,497.9589768,0.620000005,30.62000084,1690000,388290,498.63432
36.13243495,-5.37807483,Gibraltar,GIB,Gibraltar,310.8338667,-9999,-9999,-9999,187083,173.1476618
57.7713432,14.16501623,Jonkoping,SWE,Sweden,67.45076039,-8.463999748,19.43199921,498100,89780,181.0554517
63.31800722,18.71667639,Ornskoldsvik,SWE,Sweden,132.1154372,-11.78800011,18.32800102,498100,27749,126.7961961
47.85729718,35.17680863,Zaporizhzhya,UKR,Ukraine,45.61009392,-9.43599987,25.25600052,352600,788000,102.6643146
37.23293276,67.27293738,Termiz,UZB,Uzbekistan,582.1380473,-4.888000011,37.5359993,202300,177687,778.8536952
40.3899752,71.78000077,Fargona,UZB,Uzbekistan,1292.197504,-7.743999958,33.48799896,202300,750000,1913.360281
41.00001548,71.66998165,Namangan,UZB,Uzbekistan,1037.302352,-7.751999855,32.86800003,202300,750000,1672.19652
40.2899813,69.6199259,Khujand,TJK,Tajikistan,1208.676425,-6.616000175,34.48400116,25810,437684,1451.587638
16.42004295,102.8300435,Khon Kaen,THA,Thailand,161.8445039,17.56800079,34.31600189,1161000,251056,243.1967139
21.59995933,105.8300154,Thai Nguyen,VNM,Vietnam,381.7872299,11.51599979,33.02799988,594900,500000,361.4599894
19.8200163,105.7999914,Thanh Hoa,VNM,Vietnam,370.9890386,14.16800022,32.66400146,594900,197551,229.566727
20.42003135,106.2000187,Nam Dinh,VNM,Vietnam,260.6376741,13.46000004,33.07600021,594900,243186,154.393913
18.6999813,105.6799987,Vinh,VNM,Vietnam,361.6529615,14.59600067,33.38800049,594900,593645,267.7045001
17.48333722,106.6000459,Dong Hoi,VNM,Vietnam,290.7120895,16.01600075,33.0719986,594900,189265,194.4356531
15.7631063,-86.79698653,La Ceiba,HND,Honduras,449.6131261,20.63529396,33.00588226,43190,145926,351.2248889
15.50002159,-88.02998621,San Pedro Sula,HND,Honduras,520.6006458,19.33600044,33.37599945,43190,680091,506.2925402
37.9799931,-1.12996749,Murcia,ESP,Spain,446.769512,4.335999966,32.09600067,1690000,406807,392.7288818
35.88898378,-5.30699935,Ceuta,ESP,Spain,334.7805284,9.8125,25.6875,1690000,78674,188.7166738
43.32997662,-8.419987632,La Coruna,ESP,Spain,291.5075488,5.420000076,22.10400009,1690000,370610,195.0714157
42.32996014,-7.869995363,Ourense,ESP,Spain,397.8195955,0.916000009,26.02400017,1690000,118107,500.8085146
